id,customer_id,product_id,date,quantity,unit_price,total_amount
598,35,12,2024-09-22,4,499.62,1998.49
599,960,171,2024-12-04,5,396.77,1983.87
600,446,105,2024-12-30,3,182.87,548.6
601,776,165,2024-10-09,1,962.45,962.45
602,992,61,2024-10-12,1,773.47,773.47
603,71,23,2024-10-09,2,985.53,1971.07
604,892,60,2024-11-27,1,557.22,557.22
605,334,113,2025-03-10,2,685.59,1371.19
606,615,12,2025-03-26,1,556.99,556.99
607,547,141,2025-03-19,2,158.96,317.92
608,768,173,2025-07-17,5,1201.81,6009.04
609,363,16,2024-11-01,1,231.94,231.94
610,479,76,2025-01-17,3,31.18,93.53
611,536,175,2024-11-27,3,76.04,228.13
612,923,192,2025-05-08,4,16.04,64.18
613,434,140,2025-01-15,3,351.41,1054.23
614,89,163,2024-10-29,1,95.3,95.3
615,840,199,2024-11-16,3,280.97,842.91
616,307,91,2024-10-29,2,39.8,79.6
617,994,37,2024-09-10,2,1186.83,2373.66
618,250,178,2024-10-16,4,71.65,286.61
619,12,82,2025-03-18,1,634.3,634.3
620,276,123,2025-06-08,1,232.98,232.98
621,757,66,2024-09-16,1,1776.35,1776.35
622,141,71,2025-09-05,2,374.9,749.79
623,40,189,2025-04-20,1,252.79,252.79
624,232,137,2025-04-21,2,48.94,97.87
625,331,80,2024-12-23,1,365.93,365.93
626,839,43,2024-09-09,4,279.1,1116.41
627,718,64,2025-05-05,3,99.42,298.26
628,833,62,2024-11-23,3,164.13,492.38
629,748,32,2024-10-18,3,56.29,168.87
630,268,109,2025-06-09,2,375.35,750.69
631,500,124,2024-11-05,1,33.86,33.86
632,882,81,2024-09-19,1,159.32,159.32
633,938,78,2024-09-09,1,29.43,29.43
634,420,14,2024-10-16,5,46.05,230.26
635,836,117,2024-10-08,3,100.3,300.9
636,421,61,2024-12-27,4,868.94,3475.77
637,491,77,2025-02-24,2,274.24,548.49
638,2,126,2024-09-09,3,76.32,228.97
639,531,40,2024-10-06,2,460.71,921.41
640,631,60,2024-09-13,1,643.53,643.53
641,389,85,2024-09-16,3,23.32,69.95
642,981,43,2024-11-23,2,300.25,600.5
643,153,165,2024-10-23,1,840.41,840.41
644,95,101,2024-11-09,2,543.58,1087.16
645,722,126,2024-11-02,1,66.41,66.41
646,738,138,2024-10-07,2,7.34,14.68
647,318,42,2024-09-06,1,246.2,246.2
648,715,101,2024-10-25,1,496.61,496.61
649,478,55,2024-09-13,1,167.71,167.71
650,703,117,2024-10-17,4,90.34,361.37
651,729,116,2025-01-25,4,766.22,3064.87
652,158,188,2024-09-11,2,475.35,950.69
653,647,172,2024-12-18,2,345.85,691.71
654,868,154,2024-11-18,5,1138.33,5691.67
655,631,129,2025-05-30,3,160.98,482.94
656,503,122,2024-10-29,1,16.94,16.94
657,551,58,2024-09-08,1,146.23,146.23
658,143,8,2024-09-18,5,128.22,641.08
659,338,55,2025-01-27,4,179.86,719.44
660,684,83,2025-01-15,2,377.13,754.25
661,196,47,2025-02-20,1,1119.68,1119.68
662,244,116,2024-10-04,1,859.78,859.78
663,170,56,2024-10-28,2,37.49,74.97
664,394,3,2025-04-17,2,146.91,293.82
665,342,64,2024-09-08,1,83.14,83.14
666,486,70,2024-09-07,1,218.64,218.64
667,794,146,2024-09-30,2,317.56,635.13
668,313,156,2024-09-18,2,373.4,746.79
669,860,86,2024-10-23,2,27.13,54.25
670,89,194,2024-09-11,1,310.77,310.77
671,500,104,2024-11-10,1,13.47,13.47
672,601,140,2024-10-17,1,334.39,334.39
673,754,117,2025-07-16,3,97.59,292.77
674,142,177,2024-09-27,1,358.31,358.31
675,481,181,2024-09-18,2,1153.15,2306.3
676,191,103,2024-10-16,3,25.15,75.46
677,805,180,2024-09-22,1,580.71,580.71
678,13,49,2024-10-23,1,18.6,18.6
679,770,175,2024-09-15,1,68.9,68.9
680,77,134,2025-05-10,5,383.45,1917.26
681,448,114,2024-12-05,4,587.68,2350.72
682,837,32,2024-12-02,2,47.65,95.31
683,930,2,2024-10-21,1,85.25,85.25
684,501,11,2025-04-09,5,17.14,85.68
685,459,169,2024-11-06,3,204.67,614.01
686,413,49,2025-03-11,1,22.22,22.22
687,528,126,2024-10-24,1,64.99,64.99
688,274,46,2024-09-30,2,720.36,1440.73
689,511,44,2024-10-17,1,179.44,179.44
690,516,195,2024-10-05,1,373.57,373.57
691,593,22,2024-09-15,1,74.81,74.81
692,118,82,2024-11-19,1,622.74,622.74
693,964,49,2024-09-18,1,20.85,20.85
694,961,36,2025-01-03,3,144.44,433.31
695,64,98,2025-01-28,5,28.03,140.13
696,116,199,2024-10-31,3,283.99,851.96
697,961,44,2024-09-08,3,172.86,518.57
698,542,111,2024-11-23,2,28.31,56.62
699,865,124,2024-09-17,1,35.94,35.94
700,338,11,2024-12-05,1,17.49,17.49
701,861,156,2024-10-03,2,332.84,665.68
702,170,142,2024-11-14,1,19.79,19.79
703,244,27,2025-04-18,1,573.45,573.45
704,432,13,2024-11-24,1,515.41,515.41
705,330,24,2024-10-05,1,22.58,22.58
706,892,192,2025-01-07,2,16.17,32.33
707,857,43,2024-09-30,3,335.08,1005.25
708,990,151,2025-01-15,4,15.79,63.16
709,709,115,2024-09-30,3,192.8,578.41
710,268,152,2024-12-20,1,81.61,81.61
711,653,44,2025-09-05,1,166.59,166.59
712,408,4,2025-03-03,3,263.06,789.17
713,275,107,2024-09-18,2,572.9,1145.8
714,675,67,2024-09-11,2,95.74,191.48
715,258,167,2024-10-01,2,153.4,306.79
716,339,10,2024-11-28,1,38.45,38.45
717,631,21,2025-03-30,2,9.98,19.95
718,920,79,2024-11-04,2,96.7,193.4
719,375,25,2024-09-28,1,18.75,18.75
720,565,159,2024-10-06,2,31.61,63.23
721,358,127,2025-06-15,5,511.11,2555.55
722,390,186,2024-11-26,3,331.89,995.66
723,434,173,2025-04-18,1,1176.51,1176.51
724,416,146,2024-11-22,1,297.45,297.45
725,337,43,2025-01-25,2,287.95,575.9
726,820,18,2024-10-17,1,148.24,148.24
727,74,9,2024-10-28,1,211.33,211.33
728,468,9,2024-10-23,1,200.68,200.68
729,901,25,2024-12-01,5,19.26,96.32
730,246,23,2024-09-05,4,978.39,3913.58
731,183,42,2024-10-14,1,261.9,261.9
732,881,88,2024-10-07,3,147.37,442.1
733,154,11,2024-10-13,3,15.74,47.21
734,904,40,2024-11-05,1,440.99,440.99
735,554,122,2024-10-31,1,16.6,16.6
736,85,127,2024-09-18,3,591.07,1773.2
737,108,25,2024-09-24,1,16.18,16.18
738,516,116,2024-10-16,4,853.65,3414.6
739,114,197,2024-11-14,4,417.0,1667.99
740,379,78,2024-11-09,2,27.79,55.58
741,442,105,2024-10-22,1,189.13,189.13
742,347,15,2025-01-15,2,303.49,606.97
743,253,160,2024-09-15,1,163.08,163.08
744,138,27,2024-09-15,2,605.28,1210.55
745,733,108,2024-10-06,1,366.0,366.0
746,182,39,2025-03-05,2,937.42,1874.85
747,450,20,2024-10-11,3,94.98,284.93
748,570,113,2025-01-23,1,701.09,701.09
749,876,168,2025-05-01,2,666.28,1332.56
750,114,51,2024-10-26,1,182.78,182.78
751,528,58,2024-12-30,1,155.39,155.39
752,428,94,2024-11-22,1,945.9,945.9
753,757,107,2024-12-12,2,569.89,1139.77
754,474,193,2024-11-29,1,852.91,852.91
755,973,91,2025-02-07,5,40.86,204.3
756,262,9,2025-01-30,1,180.65,180.65
757,555,98,2024-09-22,1,29.93,29.93
758,622,11,2025-02-27,3,18.26,54.79
759,320,51,2025-08-27,4,183.42,733.69
760,336,96,2025-03-08,1,153.63,153.63
761,456,105,2025-03-11,1,206.87,206.87
762,474,87,2025-05-16,1,1067.01,1067.01
763,292,28,2024-10-13,2,105.97,211.95
764,974,83,2024-10-23,1,414.94,414.94
765,71,197,2024-09-06,2,400.81,801.62
766,939,21,2025-05-07,2,8.65,17.31
767,961,139,2025-02-04,2,374.51,749.03
768,993,199,2024-12-14,1,290.64,290.64
769,19,176,2025-02-16,2,683.26,1366.51
770,396,35,2024-09-17,3,14.58,43.75
771,597,63,2024-12-19,1,220.29,220.29
772,476,200,2024-10-10,3,235.14,705.43
773,698,111,2025-08-02,1,29.31,29.31
774,431,198,2024-11-22,1,1540.98,1540.98
775,977,171,2024-09-13,2,377.07,754.14
776,691,21,2025-01-12,1,8.74,8.74
777,798,34,2025-07-14,1,434.76,434.76
778,619,116,2024-09-18,2,825.04,1650.08
779,230,126,2024-09-20,4,68.58,274.32
780,166,54,2025-09-05,5,455.2,2275.98
781,699,106,2024-10-16,1,255.53,255.53
782,35,185,2024-09-14,3,680.56,2041.67
783,935,44,2024-12-05,1,181.88,181.88
784,295,33,2024-11-09,2,1457.24,2914.48
785,960,107,2024-10-01,1,482.58,482.58
786,748,142,2024-11-17,1,19.33,19.33
787,771,123,2024-10-12,1,237.96,237.96
788,26,58,2025-04-05,5,170.09,850.46
789,477,145,2025-07-21,1,203.19,203.19
790,671,176,2024-11-06,1,705.01,705.01
791,869,1,2025-09-05,4,440.54,1762.15
792,914,57,2024-09-07,2,70.93,141.86
793,526,94,2024-11-01,4,970.66,3882.64
794,19,50,2025-04-18,2,21.64,43.28
795,975,161,2024-11-19,2,266.27,532.54
796,235,121,2024-09-27,2,33.68,67.37
797,428,83,2024-11-25,4,375.67,1502.68
798,860,147,2024-09-19,1,540.26,540.26
799,497,176,2024-11-19,2,683.74,1367.47
800,836,70,2024-10-19,1,246.58,246.58
801,263,78,2025-02-09,2,28.47,56.94
802,753,148,2025-02-19,1,17.09,17.09
803,799,57,2025-06-15,1,73.04,73.04
804,588,67,2024-09-13,1,88.41,88.41
805,415,180,2025-06-18,2,494.79,989.57
806,303,10,2024-11-25,4,40.11,160.42
807,329,18,2025-05-19,3,144.15,432.46
808,823,166,2024-10-22,2,142.34,284.69
809,224,122,2024-11-11,2,14.32,28.64
810,784,1,2025-09-05,2,486.44,972.88
811,342,77,2025-05-28,1,304.95,304.95
812,424,117,2024-10-20,1,87.84,87.84
813,367,69,2024-11-12,1,1133.21,1133.21
814,716,197,2025-01-30,1,414.8,414.8
815,364,47,2024-09-13,1,1139.89,1139.89
816,918,84,2024-10-11,1,62.99,62.99
817,5,164,2024-11-06,2,561.57,1123.13
818,208,199,2024-09-29,1,294.16,294.16
819,80,34,2024-12-16,1,469.78,469.78
820,229,21,2024-09-19,3,9.21,27.62
821,857,55,2024-09-11,1,148.96,148.96
822,9,85,2024-11-21,1,22.15,22.15
823,421,150,2024-10-18,4,1043.83,4175.31
824,222,170,2024-09-06,1,617.6,617.6
825,253,134,2025-01-31,1,348.16,348.16
826,716,59,2024-11-14,2,127.98,255.96
827,92,19,2025-03-29,3,90.6,271.8
828,356,31,2024-09-29,2,442.27,884.54
829,100,161,2024-12-28,3,249.21,747.63
830,86,187,2024-10-15,1,33.87,33.87
831,868,28,2025-09-05,3,100.42,301.26
832,462,154,2024-10-08,1,1064.96,1064.96
833,250,7,2025-09-05,2,359.4,718.81
834,708,12,2024-09-23,1,541.82,541.82
835,964,137,2024-10-25,2,54.88,109.76
836,643,149,2025-03-28,3,98.95,296.84
837,885,160,2024-12-18,1,177.43,177.43
838,713,97,2025-02-28,1,1277.98,1277.98
839,422,72,2024-12-13,1,25.67,25.67
840,275,158,2024-09-08,4,176.1,704.4
841,146,152,2025-09-05,2,72.54,145.08
842,82,145,2025-07-28,1,192.86,192.86
843,384,115,2024-10-01,2,227.17,454.33
844,763,175,2025-01-25,1,72.63,72.63
845,822,137,2024-12-02,2,54.84,109.69
846,497,10,2025-02-01,1,34.21,34.21
847,367,176,2025-09-05,4,676.15,2704.6
848,831,83,2024-10-09,3,413.46,1240.37
849,694,84,2025-02-23,2,54.78,109.57
850,348,82,2024-12-11,3,651.26,1953.78
851,65,157,2025-02-21,1,25.56,25.56
852,393,3,2024-10-30,1,136.26,136.26
853,845,33,2025-07-03,3,1454.84,4364.53
854,153,2,2024-10-13,2,92.44,184.88
855,869,28,2024-12-24,1,102.6,102.6
856,670,188,2025-01-08,1,510.72,510.72
857,661,58,2024-12-29,1,157.46,157.46
858,383,170,2024-11-14,4,566.83,2267.31
859,500,138,2024-09-12,2,8.69,17.39
860,288,76,2024-09-14,2,33.24,66.47
861,61,162,2025-03-30,5,82.05,410.25
862,867,117,2024-12-23,2,91.55,183.09
863,728,27,2024-12-26,3,612.71,1838.14
864,30,167,2024-09-24,1,162.12,162.12
865,210,33,2025-09-05,1,1481.34,1481.34
866,803,143,2024-11-14,1,1173.95,1173.95
867,862,167,2024-10-07,2,170.41,340.83
868,544,19,2024-10-08,1,86.49,86.49
869,895,24,2024-10-08,2,23.62,47.24
870,431,174,2024-12-31,2,692.19,1384.38
871,428,62,2024-10-16,1,174.02,174.02
872,975,160,2024-12-18,2,174.9,349.8
873,199,196,2024-11-10,3,28.47,85.4
874,850,11,2024-12-16,1,15.82,15.82
875,392,92,2024-11-28,2,361.57,723.14
876,303,3,2024-09-28,5,148.32,741.6
877,93,176,2024-10-24,3,651.23,1953.68
878,816,164,2024-09-15,2,586.12,1172.25
879,102,60,2025-02-05,1,655.96,655.96
880,992,43,2024-10-19,2,292.07,584.15
881,800,102,2024-09-13,4,672.39,2689.55
882,48,160,2024-11-06,1,152.04,152.04
883,870,11,2025-05-28,3,17.09,51.26
884,949,75,2024-10-08,1,728.02,728.02
885,321,29,2024-09-12,2,46.43,92.86
886,484,168,2024-12-16,2,641.73,1283.46
887,28,107,2024-10-02,2,509.87,1019.74
888,709,90,2025-04-01,1,126.53,126.53
889,772,104,2024-11-16,1,11.4,11.4
890,97,154,2025-01-31,1,1190.4,1190.4
891,984,149,2025-03-23,2,103.65,207.3
892,103,28,2025-03-15,5,93.3,466.48
893,214,151,2024-09-18,1,14.94,14.94
894,553,1,2024-09-06,2,499.66,999.33
895,83,18,2025-03-28,3,168.11,504.33
896,894,21,2024-09-25,2,8.98,17.97
897,188,100,2024-11-13,1,446.2,446.2
898,387,167,2025-07-06,1,154.62,154.62
899,50,28,2024-09-09,1,107.2,107.2
900,572,144,2024-10-20,1,9.74,9.74
901,410,96,2024-10-12,3,149.5,448.49
902,2,20,2024-10-30,3,103.0,308.99
903,191,183,2024-09-13,2,448.87,897.74
904,196,41,2025-04-11,1,178.47,178.47
905,218,171,2024-09-10,3,391.21,1173.64
906,89,181,2024-11-17,1,1353.01,1353.01
907,18,127,2024-11-08,2,586.45,1172.91
908,93,142,2025-01-16,1,17.06,17.06
909,808,163,2024-10-24,2,93.55,187.1
910,474,190,2025-07-08,4,876.68,3506.74
911,26,22,2024-09-25,2,75.99,151.98
912,191,61,2025-04-23,2,768.26,1536.52
913,867,152,2024-11-09,4,84.86,339.45
914,869,147,2024-09-27,4,627.39,2509.55
915,215,176,2024-09-09,3,636.58,1909.73
916,774,30,2025-01-31,1,428.28,428.28
917,184,84,2024-10-27,1,64.74,64.74
918,943,137,2025-03-20,1,52.12,52.12
919,137,80,2024-11-13,2,431.89,863.79
920,45,61,2025-03-08,2,804.45,1608.89
921,713,110,2025-03-06,4,463.65,1854.6
922,52,194,2024-09-17,4,311.06,1244.26
923,914,115,2024-11-19,1,213.78,213.78
924,490,48,2024-12-27,2,11.0,22.01
925,216,151,2024-11-11,1,13.85,13.85
926,554,184,2025-09-05,5,68.22,341.09
927,628,126,2024-09-07,3,68.59,205.77
928,704,163,2024-10-11,1,95.96,95.96
929,696,7,2025-01-24,1,297.34,297.34
930,208,42,2024-12-31,1,261.31,261.31
931,24,131,2025-07-22,1,80.86,80.86
932,966,120,2024-10-15,3,245.29,735.87
933,986,12,2025-02-06,2,521.36,1042.72
934,686,87,2024-09-23,1,1049.07,1049.07
935,902,29,2025-05-17,1,46.3,46.3
936,911,126,2024-10-06,1,74.64,74.64
937,180,19,2024-10-10,2,90.94,181.89
938,593,198,2024-11-10,1,1665.38,1665.38
939,720,111,2024-10-13,2,26.88,53.76
940,705,133,2024-10-28,3,10.38,31.15
941,361,198,2024-09-29,1,1774.45,1774.45
942,244,20,2024-09-29,4,103.58,414.32
943,117,186,2024-09-16,2,359.37,718.75
944,773,31,2024-10-11,1,418.3,418.3
945,446,173,2025-05-24,1,1403.19,1403.19
946,545,197,2025-02-13,2,431.68,863.35
947,1,188,2024-10-24,1,421.34,421.34
948,397,1,2024-09-09,1,469.25,469.25
949,640,110,2024-09-12,1,462.27,462.27
950,400,178,2024-09-20,1,74.36,74.36
951,391,112,2024-09-20,1,592.14,592.14
952,306,120,2024-10-28,1,236.97,236.97
953,586,175,2024-10-13,1,74.23,74.23
954,202,116,2024-10-22,1,841.69,841.69
955,59,31,2024-12-19,1,400.39,400.39
956,456,79,2024-12-20,1,81.77,81.77
957,841,151,2025-04-28,1,13.53,13.53
958,668,108,2024-09-06,2,390.99,781.99
959,645,10,2024-11-27,1,33.54,33.54
960,69,59,2024-09-25,1,147.03,147.03
961,755,72,2024-09-12,2,23.53,47.07
962,894,113,2024-12-31,1,619.41,619.41
963,587,109,2024-09-24,1,369.39,369.39
964,122,44,2025-02-13,3,178.03,534.09
965,805,40,2024-09-26,1,437.63,437.63
966,728,108,2024-10-31,2,344.94,689.88
967,935,63,2024-10-16,4,210.87,843.5
968,633,28,2025-01-08,1,102.1,102.1
969,806,100,2024-11-09,2,503.4,1006.8
970,857,86,2024-09-14,1,25.71,25.71
971,491,143,2024-11-29,3,1023.95,3071.86
972,304,50,2025-02-15,1,20.96,20.96
973,260,166,2024-09-07,2,138.79,277.58
974,759,90,2024-11-02,1,132.17,132.17
975,447,166,2024-09-14,1,142.64,142.64
976,784,163,2025-01-06,1,95.38,95.38
977,666,159,2024-09-26,2,26.13,52.25
978,343,194,2024-12-01,1,306.48,306.48
979,880,29,2025-02-07,1,42.14,42.14
980,795,130,2025-01-09,1,222.77,222.77
981,547,62,2025-09-05,1,163.8,163.8
982,181,97,2024-11-04,1,1336.62,1336.62
983,891,45,2024-12-02,1,9.66,9.66
984,167,161,2024-09-26,3,286.74,860.22
985,438,171,2024-11-01,1,384.19,384.19
986,885,25,2024-09-28,2,18.5,36.99
987,840,58,2024-12-06,3,159.03,477.09
988,921,200,2025-09-05,4,262.04,1048.14
989,704,143,2025-05-19,1,1200.46,1200.46
990,495,172,2025-05-29,4,317.39,1269.54
991,628,117,2024-10-19,4,85.18,340.7
992,499,65,2025-02-12,1,226.81,226.81
993,162,74,2024-11-03,3,8.74,26.23
994,186,170,2025-06-13,1,579.46,579.46
995,866,103,2024-12-15,2,26.39,52.77
996,678,134,2024-09-05,1,382.84,382.84
997,647,107,2024-12-07,4,484.47,1937.86
998,115,20,2025-01-25,4,104.52,418.08
999,938,7,2025-01-08,1,344.63,344.63
1000,596,149,2025-02-19,3,107.46,322.38
1001,544,179,2024-10-07,3,175.17,525.51
1002,166,154,2024-09-07,2,1301.99,2603.97
1003,844,82,2024-09-18,1,594.07,594.07
1004,924,70,2024-10-28,2,212.08,424.16
1005,895,153,2024-10-22,1,12.71,12.71
1006,633,28,2024-12-19,1,106.71,106.71
1007,761,136,2025-09-05,2,149.57,299.13
1008,120,124,2025-04-01,2,37.6,75.21
1009,719,101,2024-12-29,2,521.59,1043.18
1010,617,28,2024-09-25,1,91.64,91.64
1011,240,137,2024-10-23,1,53.27,53.27
1012,868,132,2025-02-16,2,1031.29,2062.59
1013,469,100,2024-09-23,1,504.41,504.41
1014,812,110,2025-03-03,1,443.48,443.48
1015,847,64,2024-12-31,3,80.27,240.8
1016,434,58,2025-04-30,2,164.88,329.75
1017,698,132,2024-09-16,2,1057.54,2115.07
1018,485,46,2024-10-17,3,679.23,2037.69
1019,641,33,2024-11-17,1,1645.2,1645.2
1020,543,135,2024-12-10,1,1392.59,1392.59
1021,384,154,2025-02-06,2,1190.82,2381.63
1022,312,76,2025-01-20,2,31.87,63.74
1023,302,65,2024-09-29,1,205.54,205.54
1024,851,69,2024-11-23,1,1090.64,1090.64
1025,365,74,2024-11-20,1,9.09,9.09
1026,566,199,2025-05-20,1,294.81,294.81
1027,666,20,2024-09-16,1,101.84,101.84
1028,556,124,2024-09-06,4,36.0,143.99
1029,987,95,2025-02-11,2,118.72,237.44
1030,486,176,2024-11-03,1,727.6,727.6
1031,272,115,2024-12-08,1,190.14,190.14
1032,190,189,2024-10-01,1,244.92,244.92
1033,503,21,2024-09-13,3,9.35,28.04
1034,820,200,2024-09-17,3,242.44,727.32
1035,355,103,2024-11-24,1,25.21,25.21
1036,516,169,2024-12-01,4,210.84,843.36
1037,401,160,2025-09-05,1,148.5,148.5
1038,521,34,2025-02-10,1,403.39,403.39
1039,473,177,2025-05-21,1,328.25,328.25
1040,9,25,2024-12-14,1,17.39,17.39
1041,517,196,2024-11-13,2,30.04,60.09
1042,101,185,2024-11-26,1,690.07,690.07
1043,954,171,2024-10-27,2,445.9,891.8
1044,48,187,2024-10-16,3,34.69,104.06
1045,931,141,2025-06-30,2,175.23,350.47
1046,623,138,2025-01-28,1,9.02,9.02
1047,195,123,2024-11-18,2,216.85,433.7
1048,116,26,2024-11-09,4,1165.04,4660.18
1049,893,16,2025-07-07,1,190.11,190.11
1050,825,53,2024-09-06,1,30.84,30.84
1051,580,166,2024-10-12,2,152.02,304.03
1052,637,174,2025-02-10,4,633.64,2534.57
1053,382,170,2024-10-19,1,615.51,615.51
1054,660,35,2024-10-20,2,15.68,31.36
1055,402,109,2024-10-26,1,436.23,436.23
1056,524,122,2024-10-04,4,15.97,63.89
1057,779,178,2024-09-12,1,83.21,83.21
1058,531,180,2024-09-13,2,515.54,1031.07
1059,448,72,2024-10-26,3,26.08,78.25
1060,237,23,2024-11-01,1,978.59,978.59
1061,783,16,2024-10-05,1,231.5,231.5
1062,381,164,2024-10-04,1,643.59,643.59
1063,380,22,2024-10-30,2,75.55,151.11
1064,688,83,2025-01-07,1,334.34,334.34
1065,916,150,2024-09-11,3,935.68,2807.05
1066,986,129,2024-09-21,1,162.06,162.06
1067,582,180,2024-11-10,3,512.28,1536.83
1068,664,36,2024-11-06,2,151.81,303.63
1069,153,48,2024-10-25,5,10.49,52.43
1070,815,157,2024-11-12,2,22.98,45.97
1071,658,97,2024-12-15,2,1365.27,2730.54
1072,223,129,2025-03-14,2,150.3,300.61
1073,284,22,2024-12-28,1,69.8,69.8
1074,825,115,2024-10-03,3,205.74,617.22
1075,142,32,2024-12-28,1,50.78,50.78
1076,502,39,2025-02-07,2,873.02,1746.04
1077,225,77,2024-09-16,1,284.19,284.19
1078,517,176,2025-05-01,1,723.79,723.79
1079,17,104,2024-09-13,3,12.51,37.54
1080,819,70,2024-09-20,1,229.01,229.01
1081,670,141,2024-09-18,1,153.29,153.29
1082,258,30,2024-11-07,2,401.46,802.92
1083,76,170,2025-05-25,2,543.08,1086.16
1084,939,184,2025-09-05,2,57.29,114.57
1085,195,173,2024-11-15,1,1362.15,1362.15
1086,610,59,2024-09-05,1,149.91,149.91
1087,551,114,2024-12-01,2,714.84,1429.68
1088,340,43,2024-10-26,2,335.07,670.13
1089,60,10,2025-05-25,1,38.41,38.41
1090,944,89,2024-10-10,1,645.1,645.1
1091,322,119,2024-09-27,4,1280.66,5122.63
1092,875,199,2024-09-20,1,247.43,247.43
1093,700,83,2025-08-24,1,348.16,348.16
1094,777,30,2024-09-28,1,385.69,385.69
1095,767,112,2024-09-11,1,586.78,586.78
1096,347,69,2024-10-15,4,970.5,3881.99
1097,243,174,2024-11-27,2,781.01,1562.03
1098,898,112,2025-01-29,2,540.74,1081.47
1099,831,74,2024-10-22,1,7.51,7.51
1100,113,172,2024-10-07,2,292.73,585.47
1101,77,96,2024-09-30,1,176.53,176.53
1102,772,86,2024-10-04,2,25.99,51.98
1103,949,41,2024-10-24,4,183.77,735.08
1104,760,36,2024-12-14,2,144.4,288.8
1105,7,2,2024-11-18,5,92.32,461.61
1106,471,13,2024-11-25,3,604.33,1812.99
1107,932,183,2024-12-03,4,412.91,1651.64
1108,907,153,2024-10-24,2,15.36,30.72
1109,476,196,2024-12-09,2,29.41,58.81
1110,168,121,2024-11-10,1,36.91,36.91
1111,395,164,2025-01-19,3,587.07,1761.22
1112,884,173,2024-10-26,3,1248.54,3745.63
1113,188,172,2025-09-05,2,321.82,643.65
1114,402,103,2024-10-13,1,28.04,28.04
1115,860,28,2024-11-03,2,101.57,203.13
1116,879,59,2024-11-28,1,131.73,131.73
1117,590,30,2024-09-21,1,400.34,400.34
1118,865,29,2024-09-15,3,43.91,131.74
1119,463,33,2025-05-23,1,1559.42,1559.42
1120,672,131,2024-12-26,1,93.78,93.78
1121,169,135,2024-11-04,2,1635.36,3270.71
1122,307,75,2024-09-12,2,771.67,1543.33
1123,701,85,2024-09-26,3,19.59,58.76
1124,786,159,2024-10-06,1,30.87,30.87
1125,935,10,2024-10-14,3,38.27,114.81
1126,620,14,2024-11-14,1,54.78,54.78
1127,392,33,2024-09-24,1,1528.95,1528.95
1128,602,141,2025-01-07,1,187.31,187.31
1129,348,75,2024-11-02,1,708.87,708.87
1130,727,144,2025-02-10,1,8.77,8.77
1131,624,70,2024-10-14,1,212.89,212.89
1132,190,48,2024-10-20,2,11.62,23.25
1133,469,44,2024-09-15,3,159.42,478.25
1134,306,160,2024-11-04,1,147.47,147.47
1135,408,96,2024-10-28,3,177.62,532.87
1136,514,177,2024-10-19,3,346.94,1040.81
1137,953,153,2025-01-02,2,15.13,30.25
1138,713,26,2024-11-03,1,1091.01,1091.01
1139,374,142,2024-10-21,4,18.77,75.07
1140,926,77,2024-10-19,2,315.85,631.7
1141,155,92,2024-12-03,2,349.74,699.49
1142,886,200,2024-10-15,1,235.21,235.21
1143,830,18,2024-12-08,2,147.4,294.8
1144,969,117,2025-02-08,3,88.09,264.27
1145,417,3,2024-11-01,1,135.51,135.51
1146,530,11,2024-12-05,1,17.87,17.87
1147,667,99,2025-04-03,1,152.27,152.27
1148,730,77,2024-12-23,1,307.02,307.02
1149,338,122,2024-10-21,1,15.1,15.1
1150,1000,124,2024-09-11,2,37.71,75.43
1151,690,133,2024-11-17,3,10.62,31.87
1152,876,191,2024-10-24,1,1517.39,1517.39
1153,214,31,2024-10-01,2,385.42,770.84
1154,776,33,2025-06-25,1,1605.75,1605.75
1155,441,186,2024-10-30,3,364.96,1094.89
1156,247,60,2024-10-16,1,603.56,603.56
1157,248,154,2025-04-01,4,1136.29,4545.15
1158,466,106,2024-11-21,3,283.12,849.37
1159,745,131,2024-11-27,2,90.03,180.07
1160,769,45,2024-09-21,2,11.88,23.77
1161,662,153,2024-09-21,3,14.46,43.39
1162,597,68,2025-01-25,2,23.61,47.22
1163,763,125,2024-09-11,2,74.29,148.57
1164,792,132,2024-09-24,2,1049.71,2099.43
1165,969,71,2024-09-30,3,345.32,1035.96
1166,802,101,2025-02-07,2,527.34,1054.68
1167,155,176,2025-02-11,1,650.67,650.67
1168,804,20,2024-11-18,1,96.55,96.55
1169,59,25,2025-04-14,1,17.42,17.42
1170,435,165,2024-09-12,2,840.68,1681.35
1171,873,94,2024-11-10,1,1150.2,1150.2
1172,768,153,2024-11-17,1,14.26,14.26
1173,602,38,2025-09-05,4,329.49,1317.96
1174,310,138,2024-09-16,1,8.29,8.29
1175,110,50,2024-11-15,1,25.04,25.04
1176,163,115,2025-04-11,1,201.57,201.57
1177,718,142,2024-09-11,3,16.81,50.43
1178,333,16,2025-02-05,1,193.06,193.06
1179,348,196,2025-02-17,2,28.93,57.86
1180,33,154,2024-11-22,4,1153.5,4614.02
1181,300,181,2025-02-22,1,1283.22,1283.22
1182,247,140,2024-11-26,3,343.37,1030.1
1183,935,36,2024-10-21,1,148.46,148.46
1184,205,20,2024-09-29,1,111.8,111.8
1185,351,55,2024-09-26,1,166.71,166.71
